"","his_data_2015.his_all_comments.textOriginal"
"678","Omg so scary 😭😭😭😭😭😭😭😭😭😭😭😭😭"
"679","The drill they use will get them killed either way, what we do is barricade the door with tables and chairs, and make weapons out of books and stuff, our drills are fun. ☺️"
"680","In High School we do ALICE, where you just simply run away and get out of the building as fast as possible."
"681","Punk ass school board making pussies"
"682","Australia has like no shootings. Or stabbing a really..."
"683","IS AMERICA'S GOVERNMENT INSANE FUCKING GET PROPER GUN LAWS WE WOULD NEVER EVEN COMPREHEND DOING THIS SORT OF STUFF IN AUSTRALIA BECAUSE WE NEVER!!!! HAVE!!!! SCHOOL!!!! SHOOTINGS!!!!!! BECAUSE OF OUR GUN LAWS!!!!!!!!!!!"
"684","GET IN THERE GIRL"
"685","It sucks that school shootings have become such a threat to people that they need to hold these.."
"686","666 likes. ABC has 3 letters, 123 123 123 = 666"
"687","Mommy...Dylan brought a gun to school,
He told his friends that it was cool,

And when he pulled the trigger back,
It shot with a great, huge crack.

Mommy, I was a good girl.
I did what I was told,

I went to school, I got straight A's, I even got the gold!

When I went to school that day,
I never said good-bye.

I'm sorry that I had to go
But Mommy, please don't cry.

When Dylan shot the gun,
He hit me and another

And all because Dylan,
Got the gun from his brother.

Mommy, please tell Daddy:
That I love him very much

And, please tell my boyfriend:
That it wasn't just a crush

And, tell my little sister:
That she is the only one now

And, tell my dear sweet grandmother:
I'll be waiting for her now

And, tell my wonderful friends:
That they always were the best

Mommy, I'm not the first.
I'm no better than the rest.

Mommy, tell my teachers:
I won't show up for class,

And never to forget this, And please don't let this pass

Mommy, why'd it have to be me?
No"
"688","My school did drills and no one took it seriously because we all knew that the school's security was pretty tight."
"689","last time is happen to me I almost die"
"690","0:17 I would be scared"
"691","160 shooting you have got to be kidding me get your shit together."
"692","This is the sadest thing I have ever seen... Just regulate guns"
"693","Is it just weird i want this kind of drill? Am i the only one? Oh..ok."
"694","The ""teacher training"" seems like they go easy bc if it was real the person shooting would not hold back at all"
"695","I would think that if someone came into our classroom is to jump on the intruder. I think 20 some odd kids can pull down a man!! Surprise attacks or throwing items work too"
"696","Why the fuck would you get into a corner or they can just kill you."
"697","Honestly if a teacher tackled the school shooter I would probably start kicking the shit out of him I ain't fucking dying I'm  helping my teacher (hope to god I never have to)"
"698","when we have school shootings i will be so scared"
"699","One time a drill went of in the bathroom, so me and my classmates hid in the cubbies for at least 30 minutes. My one girl friend was crying and I was so fucking nervous. I went to Lincoln school in Rhode Island and it was close enough to Connecticut that we're scared. "
